Annee,Marque,Module,Nombre de portes,Kilometrage,Puissance_fiscale,Auto_manuel_Automatique,Auto_manuel_Manuelle,Carburant_diesel,Carburant_electrique,Carburant_essence,Carburant_hybride,Carburant_lpg,Première main_Non,Première main_Oui,Etat_Bon,Etat_Correct,Etat_Endommagé,Etat_Excellent,Etat_Neuf,Etat_Très bon,Prix
0.5555555555555571,85321.27237694958,78107.37162583895,1.0,0.44723528193913176,0.10810810810810811,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.09890109890109891
0.9111111111111114,121840.40992907801,151785.96473551734,1.0,0.1206027726577434,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.31428571428571433
0.7333333333333343,137954.02807025844,147387.94173263825,1.0,0.24623066084289275,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.23956043956043957
0.68888888888889,137954.02807025844,172050.27871365758,1.0,0.38693389561026004,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2175824175824176
0.9111111111111114,121840.40992907801,153045.65610805995,1.0,0.206029736623645,0.05405405405405406,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.40219780219780227
0.7111111111111157,179180.322410148,87230.20646634555,1.0,0.28643158506214056,0.05405405405405406,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.14505494505494507
0.8666666666666671,99232.26241162152,107372.39450772558,1.0,0.22613019873326887,0.08108108108108109,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.24175824175824176
0.7333333333333343,137954.02807025844,172050.27871365758,1.0,0.28643158506214056,0.08108108108108109,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2637362637362638
0.8444444444444485,142593.84212577133,194024.23956953667,1.0,0.26633112295251665,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.28571428571428575
0.8666666666666671,110992.45970937912,133407.20358704997,1.0,0.3668334335006362,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2615384615384616
0.8666666666666671,176153.30788485607,252098.24804009058,1.0,0.26633112295251665,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8351648351648352
0.9333333333333371,121840.40992907801,153045.65610805995,1.0,0.1608036968769912,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.40219780219780227
0.8888888888888928,99232.26241162152,136082.88631715116,1.0,0.26633112295251665,0.08108108108108109,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.16703296703296705
0.8444444444444485,106942.26906474821,127249.9496644612,0.0,0.1206027726577434,0.05405405405405406,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2087912087912088
0.8666666666666671,121840.40992907801,153045.65610805995,1.0,0.30653204717176447,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3208747252747253
0.37777777777778,176153.30788485607,54567.207977254315,1.0,0.11055254160293145,0.10810810810810811,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.10989010989010989
0.3555555555555543,106942.26906474821,69683.80471690296,1.0,0.7487422135834902,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.032967032967032975
0.9333333333333371,118201.47133757961,180240.37918779472,1.0,0.1608036968769912,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.48351648351648363
0.8888888888888928,142593.84212577133,168041.31775728156,1.0,0.1407032347673673,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3296703296703297
0.9333333333333371,179180.322410148,172297.72929794478,1.0,0.1206027726577434,0.13513513513513514,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8351582417582418
0.8888888888888928,196818.5437817259,149855.473532204,1.0,0.1206027726577434,0.10810810810810811,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.32747252747252753
0.68888888888889,99232.26241162152,107372.39450772558,1.0,0.3266325092813884,0.05405405405405406,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.16043956043956045
0.9111111111111114,268029.30297029705,234285.4808430013,1.0,0.206029736623645,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.8571428571428572
0.8666666666666671,121840.40992907801,100965.10632823463,1.0,0.26633112295251665,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.19120879120879122
0.6222222222222271,121840.40992907801,100965.10632823463,1.0,0.3668334335006362,0.08108108108108109,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.07692307692307693
0.8222222222222229,118201.47133757961,178694.5210250106,1.0,0.030150693164435846,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.30329670329670333
0.7333333333333343,288292.33356594114,216773.33769362408,1.0,0.28643158506214056,0.21621621621621623,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5934065934065934
0.8222222222222229,118201.47133757961,178694.5210250106,1.0,0.030150693164435846,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.30329670329670333
0.7333333333333343,288292.33356594114,216773.33769362408,1.0,0.28643158506214056,0.21621621621621623,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.5934065934065934
0.7333333333333343,106942.26906474821,151687.38576267456,1.0,0.38693389561026004,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2087912087912088
0.8222222222222229,176153.30788485607,255768.76775728154,1.0,0.28643158506214056,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.8461538461538461
0.9111111111111114,118201.47133757961,117728.15884508955,1.0,0.22613019873326887,0.05405405405405406,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.29010989010989013
0.8444444444444485,131387.39907928192,124052.93593921229,1.0,0.13065300371255537,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.39340659340659345
0.6444444444444457,118201.47133757961,135752.10552790045,0.0,0.3467329713910123,0.08108108108108109,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.14285714285714288
0.8888888888888928,118201.47133757961,169649.87964947714,1.0,0.1608036968769912,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.3186813186813187
0.8222222222222229,131387.39907928192,124052.93593921229,0.0,0.11055254160293145,0.13513513513513514,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3560439560439561
0.8888888888888928,121840.40992907801,100965.10632823463,1.0,0.1608036968769912,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.254945054945055
0.9111111111111114,196818.5437817259,131606.49169145743,1.0,0.26633112295251665,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.47912087912087914
0.8666666666666671,121840.40992907801,153045.65610805995,1.0,0.24623066084289275,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2923076923076924
0.8222222222222229,196818.5437817259,201488.70962611923,1.0,0.44723528193913176,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3362637362637363
0.8888888888888928,209497.70095238095,159643.60210358375,1.0,0.28643158506214056,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7032967032967034
0.8888888888888928,106942.26906474821,139813.23629823487,1.0,0.26633112295251665,0.02702702702702703,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2087912087912088
0.8222222222222229,118201.47133757961,178694.5210250106,1.0,0.030150693164435846,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3054945054945055
0.8888888888888928,253831.40995864247,295135.7979972675,1.0,0.17085392793180315,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.6945054945054945
0.9333333333333371,110992.45970937912,195425.53652489503,1.0,0.13065300371255537,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5208791208791209
0.48888888888888715,118201.47133757961,105357.64790146275,0.0,0.38693389561026004,0.08108108108108109,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.12307692307692308
0.8666666666666671,121840.40992907801,153045.65610805995,1.0,0.26633112295251665,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2923076923076924
0.7111111111111157,288292.33356594114,216773.33769362408,1.0,0.1809041589866151,0.45945945945945943,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.3626373626373627
0.8444444444444485,253831.40995864247,207418.84275728156,1.0,0.1608036968769912,0.16216216216216217,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.654945054945055
0.68888888888889,110992.45970937912,240958.95388596156,1.0,0.38693389561026004,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.21098901098901102
0.8000000000000043,240238.07603092783,232446.35234760743,1.0,0.3266325092813884,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.42857142857142866
0.8000000000000043,125324.69187358917,96822.39163688036,1.0,0.22613019873326887,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2175824175824176
0.5777777777777828,99232.26241162152,109797.16959357122,1.0,0.5477375924872513,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.10549450549450551
0.8666666666666671,121840.40992907801,100965.10632823463,1.0,0.206029736623645,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.24175824175824176
0.6444444444444457,85321.27237694958,78053.98458965856,0.0,0.0201004621096239,0.08108108108108109,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.07692307692307693
0.8888888888888928,99232.26241162152,144810.82343787994,1.0,0.206029736623645,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4505494505494506
0.6000000000000014,99232.26241162152,109797.16959357122,1.0,0.38693389561026004,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.15164835164835166
1.0,179180.322410148,256217.86092710053,1.0,0.0,0.13513513513513514,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7472527472527473
0.75555555555556,176153.30788485607,225114.6528009938,1.0,0.28643158506214056,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.39560439560439564
0.9333333333333371,118201.47133757961,169649.87964947714,1.0,0.030150693164435846,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.43076923076923085
0.8444444444444485,106942.26906474821,186959.55308589258,1.0,0.28643158506214056,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.2813186813186814
0.9333333333333371,176153.30788485607,241422.21250489756,1.0,0.30653204717176447,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7692307692307693
0.8444444444444485,209497.70095238095,193570.44914590122,1.0,0.19095439004142706,0.10810810810810811,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6153846153846154
0.8666666666666671,118201.47133757961,117728.15884508955,1.0,0.1809041589866151,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2461538461538462
0.75555555555556,118201.47133757961,164633.04403876065,1.0,0.01005023105481195,0.05405405405405406,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.23736263736263738
0.9111111111111114,196818.5437817259,201488.70962611923,1.0,0.22613019873326887,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.454945054945055
0.8666666666666671,125324.69187358917,184986.53433339088,1.0,0.22613019873326887,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.3868131868131869
0.8888888888888928,268029.30297029705,234285.4808430013,1.0,0.1608036968769912,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7142857142857143
0.8666666666666671,192315.40630674636,238893.7969707266,1.0,0.3668334335006362,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.42857142857142866
0.9333333333333371,181599.68157894738,206730.82837386834,1.0,0.15075346582217924,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5472527472527473
0.8444444444444485,146213.4646680942,117477.44520640354,1.0,0.050251155274059746,0.05405405405405406,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.23736263736263738
0.9111111111111114,196818.5437817259,208325.63157892716,1.0,0.1809041589866151,0.21621621621621623,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.8791208791208792
0.8666666666666671,209497.70095238095,256821.82547968696,1.0,0.22613019873326887,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.8131868131868132
0.8888888888888928,176153.30788485607,225114.6528009938,1.0,0.10050231054811949,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7802197802197802
0.9333333333333371,181599.68157894738,171265.74512459984,1.0,0.1407032347673673,0.05405405405405406,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.4131868131868133
0.8000000000000043,176153.30788485607,225114.6528009938,1.0,0.26633112295251665,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5912087912087912
0.7777777777777786,137954.02807025844,145585.93291288737,1.0,0.38693389561026004,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.17362637362637365
0.9333333333333371,106942.26906474821,186959.55308589258,1.0,0.1608036968769912,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4395604395604396
0.68888888888889,196818.5437817259,208325.63157892716,1.0,0.38693389561026004,0.21621621621621623,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2175824175824176
0.8666666666666671,146213.4646680942,179465.54020978717,1.0,0.1809041589866151,0.16216216216216217,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5494505494505495
0.44444444444444287,176153.30788485607,169473.59735973357,1.0,0.04020092421924779,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.08571428571428572
0.8444444444444485,118201.47133757961,135752.10552790045,1.0,0.3467329713910123,0.05405405405405406,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3406593406593407
0.9111111111111114,137954.02807025844,172050.27871365758,1.0,0.1809041589866151,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.47252747252747257
0.6222222222222271,181599.68157894738,83260.07252439958,1.0,0.38693389561026004,0.02702702702702703,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0967032967032967
0.5111111111111128,176153.30788485607,135361.63724383697,1.0,0.38693389561026004,0.1891891891891892,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.07252747252747253
0.8888888888888928,253831.40995864247,295135.7979972675,1.0,0.206029736623645,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.6813186813186813
0.75555555555556,288292.33356594114,258090.09248248427,1.0,0.28643158506214056,0.21621621621621623,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5692307692307692
0.6000000000000014,156848.9870501366,149419.01487723287,0.0,0.3266325092813884,0.05405405405405406,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.08131868131868132
0.8888888888888928,106942.26906474821,127249.9496644612,0.0,0.030150693164435846,0.08108108108108109,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.28571428571428575
0.7777777777777786,99906.81870082575,149846.56169968302,1.0,0.5477375924872513,0.10810810810810811,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.09890109890109891
0.9333333333333371,155807.18344232973,137340.23016217333,1.0,0.15075346582217924,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.42857142857142866
0.8888888888888928,200854.29242819842,216311.04527913936,1.0,0.10050231054811949,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5054945054945055
0.9111111111111114,253831.40995864247,155538.36103099107,1.0,0.0804018484384956,0.1891891891891892,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.9274725274725275
0.8666666666666671,209497.70095238095,213881.9263221496,1.0,0.206029736623645,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7890109890109891
0.5333333333333385,196818.5437817259,99475.34136276756,1.0,0.8492445241316098,0.10810810810810811,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0.13186813186813187
0.9111111111111114,99232.26241162152,107372.39450772558,1.0,0.30653204717176447,0.05405405405405406,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.27032967032967037
0.8888888888888928,196818.5437817259,208325.63157892716,1.0,0.0804018484384956,0.1891891891891892,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.8351648351648352
0.75555555555556,268029.30297029705,207675.21111262846,1.0,0.44723528193913176,0.3783783783783784,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5274725274725275
0.8222222222222229,179180.322410148,172297.72929794478,1.0,0.30653204717176447,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.38241758241758245
0.8888888888888928,146213.4646680942,205260.1475306444,1.0,0.206029736623645,0.16216216216216217,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3736263736263737
0.46666666666666856,118201.47133757961,105357.64790146275,1.0,0.38693389561026004,0.1891891891891892,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.03956043956043956
0.6222222222222271,209497.70095238095,193570.44914590122,1.0,0.30653204717176447,0.1891891891891892,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.16043956043956045
0.8222222222222229,196818.5437817259,201488.70962611923,1.0,0.3266325092813884,0.10810810810810811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3362637362637363
0.9333333333333371,137954.02807025844,147387.94173263825,1.0,0.07035161738368365,0.05405405405405406,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.4505494505494506
0.8000000000000043,200854.29242819842,265672.5434381648,1.0,0.44723528193913176,0.1891891891891892,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5274725274725275
0.6444444444444457,179180.322410148,172297.72929794478,1.0,0.24623066084289275,0.10810810810810811,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1274725274725275
0.9333333333333371,181599.68157894738,198378.07249864464,1.0,0.1608036968769912,0.13513513513513514,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.7142857142857143
0.9333333333333371,181599.68157894738,271827.29270341276,1.0,0.10050231054811949,0.16216216216216217,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5384615384615384
0.9333333333333371,110992.45970937912,240958.95388596156,1.0,0.1206027726577434,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.6593406593406593
0.8666666666666671,240238.07603092783,284715.4416890584,1.0,0.1809041589866151,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.6813186813186813
0.9333333333333371,110992.45970937912,240958.95388596156,1.0,0.1407032347673673,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5252747252747253
0.8888888888888928,146213.4646680942,137238.0964962946,1.0,0.206029736623645,0.16216216216216217,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.38901098901098907
0.9555555555555557,118201.47133757961,191230.99577538323,1.0,0.06030138632887169,0.10810810810810811,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.6263736263736264
0.9777777777777814,121840.40992907801,116634.16095878277,1.0,0.0804018484384956,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3186813186813187
0.9333333333333371,179180.322410148,256217.86092710053,1.0,0.3668334335006362,0.05405405405405406,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.6703296703296704
0.9333333333333371,125324.69187358917,219070.53040955763,0.0,0.1206027726577434,0.1891891891891892,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8351648351648352
0.8888888888888928,146213.4646680942,148293.817098413,1.0,0.206029736623645,0.2702702702702703,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5406593406593406
0.9777777777777814,142593.84212577133,129115.81966841781,1.0,0.0,0.05405405405405406,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.3582417582417583
0.9333333333333371,146213.4646680942,205260.1475306444,1.0,0.0201004621096239,0.16216216216216217,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5054945054945055
0.6000000000000014,110992.45970937912,75127.1080937361,1.0,0.30653204717176447,0.1891891891891892,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.06153846153846154
0.9111111111111114,200854.29242819842,188837.5875658666,1.0,0.19095439004142706,0.13513513513513514,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5098901098901099
0.8000000000000043,142593.84212577133,128966.61150655494,1.0,0.3467329713910123,0.10810810810810811,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2351648351648352
0.8444444444444485,209497.70095238095,193048.16489624087,1.0,0.19095439004142706,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5010989010989011
0.7111111111111157,218157.851695561,179397.1480237052,1.0,0.30653204717176447,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.27472527472527475
0.75555555555556,176153.30788485607,225114.6528009938,1.0,0.24623066084289275,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.3846153846153847
0.5555555555555571,176153.30788485607,252098.24804009058,1.0,0.5477375924872513,0.13513513513513514,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.19560439560439563
0.9111111111111114,200854.29242819842,190304.72450001223,1.0,0.1809041589866151,0.05405405405405406,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4505494505494506
0.9333333333333371,110992.45970937912,240958.95388596156,1.0,0.1608036968769912,0.10810810810810811,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5230769230769231
0.7111111111111157,176153.30788485607,163001.75679240504,1.0,0.44723528193913176,0.13513513513513514,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.27472527472527475
