Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
110000,2009,Manuelle,diesel,Mercedes-Benz,Classe E,5,Non,Très bon,224999,9
245000,2023,Manuelle,diesel,Ford,Focus,5,Oui,Excellent,52499,6
185000,2018,Automatique,hybride,Toyota,C-HR,5,Oui,Très bon,104999,10
340000,2020,Automatique,diesel,BMW,X3,5,Oui,Très bon,144999,8
200000,2000,Manuelle,essence,Mini,Mini Coupé,3,Non,Très bon,104999,4
42000,2006,Manuelle,diesel,Hyundai,Accent,5,Non,Très bon,224999,6
31500,2004,Manuelle,essence,Chevrolet,Optra,5,Non,Bon,7499,9
245000,2018,Automatique,diesel,Alfa Romeo,Stelvio,5,Oui,Excellent,104999,9
85000,2013,Manuelle,diesel,Fiat,Doblo,5,Oui,Excellent,2499,6
165000,2018,Automatique,diesel,Dacia,Duster,5,Non,Très bon,57499,6
220000,2021,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Excellent,82499,12
22000,1998,Manuelle,essence,Daewoo,Lanos,5,Non,Très bon,224999,9
245000,2023,Manuelle,diesel,Opel,Mokka,5,Oui,Excellent,42499,6
270000,2022,Manuelle,diesel,Jeep,Compass,5,Oui,Excellent,67499,6
260000,1998,Manuelle,diesel,Ford,Mondeo,5,Non,Bon,87499,7
210000,2020,Manuelle,diesel,Opel,Grandland,5,Oui,Très bon,82499,6
220000,2019,Automatique,diesel,Volkswagen,Passat CC,5,Oui,Excellent,154999,8
264000,2019,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Excellent,114999,12
210000,2016,Automatique,diesel,Hyundai,Tucson,5,Non,Excellent,114999,7
202000,2023,Automatique,essence,Fiat,500X,5,Oui,Excellent,7499,8
217000,2020,Manuelle,diesel,Hyundai,Tucson,5,Non,Excellent,154999,6
260000,2018,Automatique,diesel,BMW,Série 3,5,Non,Très bon,144999,8
68000,2009,Manuelle,essence,Ford,Focus,5,Oui,Très bon,164999,9
129999,2011,Manuelle,diesel,BMW,Série 3,5,Oui,Bon,164999,8
240000,2021,Manuelle,essence,Audi,A1,5,Oui,Excellent,97499,6
65000,2009,Automatique,essence,Honda,Accord,5,Non,Correct,274999,13
47000,2008,Manuelle,essence,Kia,Picanto,5,Non,Bon,7499,6
118000,2012,Manuelle,diesel,Nissan,Qashqai,5,Non,Très bon,224999,6
260000,2016,Automatique,diesel,BMW,X4,5,Non,Très bon,164999,8
60000,2010,Manuelle,essence,Toyota,Yaris,5,Non,Excellent,164999,6
450000,2021,Automatique,diesel,Volkswagen,Golf 8,5,Oui,Excellent,32499,8
58000,1989,Manuelle,diesel,Mercedes-Benz,190,5,Non,Très bon,424999,10
167000,2022,Automatique,diesel,Fiat,Tipo,5,Oui,Très bon,57499,6
85000,2012,Manuelle,diesel,Citroen,C3,5,Oui,Très bon,87499,6
15000,1986,Manuelle,diesel,Renault,Super 5,3,Oui,Bon,77499,6
149998,2016,Manuelle,diesel,Skoda,Octavia,5,Oui,Très bon,274999,8
120000,2014,Manuelle,diesel,Dacia,Dokker,5,Non,Très bon,104999,8
61000,2008,Manuelle,diesel,Kia,Carens,5,Non,Très bon,424999,8
56000,1998,Manuelle,diesel,BMW,Série 3,5,Non,Très bon,374999,8
45000,2002,Manuelle,diesel,Peugeot,307,5,Non,Bon,374999,8
415000,2017,Automatique,diesel,Maserati,Levante,5,Oui,Excellent,144999,12
90000,2007,Manuelle,diesel,Volkswagen,Golf 5,3,Oui,Très bon,2499,8
140000,2019,Manuelle,diesel,Renault,Kangoo,5,Oui,Excellent,87499,6
189000,2018,Manuelle,diesel,Nissan,Qashqai,5,Oui,Excellent,97499,6
175000,2018,Automatique,essence,Fiat,500,3,Oui,Neuf,47499,8
129000,2012,Manuelle,diesel,Nissan,Qashqai,5,Non,Excellent,194999,6
190000,2016,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,144999,9
247000,2018,Automatique,diesel,DS,ds7,5,Oui,Excellent,97499,8
112000,2012,Manuelle,diesel,Ford,Focus,5,Non,Excellent,224999,6
160000,2012,Automatique,diesel,Land Rover,Range Rover Sport,5,Oui,Très bon,194999,12
230000,2016,Automatique,diesel,Land Rover,Range Rover Evoque,5,Oui,Excellent,72499,8
107000,2012,Automatique,diesel,Volvo,XC60,5,Non,Très bon,164999,10
54000,2008,Manuelle,essence,Kia,Picanto,5,Non,Très bon,164999,6
50000,2004,Automatique,essence,Honda,Jazz,5,Non,Très bon,144999,8
155000,2018,Manuelle,diesel,Volkswagen,Caddy,5,Oui,Bon,500000,8
53000,2005,Manuelle,diesel,Peugeot,407,5,Non,Très bon,32499,8
77000,2015,Manuelle,essence,Hyundai,i10,5,Non,Très bon,134999,6
39000,2006,Manuelle,essence,Fiat,Palio,5,Non,Très bon,274999,7
160000,2015,Manuelle,diesel,Hyundai,Santa Fe,5,Non,Très bon,134999,8
225000,2019,Automatique,diesel,Skoda,Octavia,5,Oui,Excellent,72499,8
99000,2010,Manuelle,diesel,Opel,Astra,5,Non,Excellent,154999,7
295000,2021,Automatique,diesel,Hyundai,Tucson,5,Oui,Très bon,134999,6
66000,2013,Manuelle,essence,Opel,Corsa,3,Non,Bon,114999,6
365000,2021,Automatique,diesel,BMW,Série 5,5,Oui,Excellent,104999,8
120000,2013,Manuelle,diesel,Ford,Focus,5,Non,Très bon,224999,6
43000,1995,Manuelle,diesel,Mercedes-Benz,Classe E,5,Non,Excellent,32499,10
118000,2019,Automatique,diesel,Renault,Clio,5,Oui,Excellent,104999,6
119999,2014,Manuelle,diesel,BMW,Série 3,5,Oui,Bon,174999,24
145000,2015,Manuelle,essence,Mini,Cooper,3,Oui,Très bon,67499,9
100000,2010,Manuelle,diesel,Ford,Kuga,5,Oui,Très bon,224999,8
215000,2015,Manuelle,diesel,Mercedes-Benz,Classe C,5,Oui,Très bon,87499,8
153000,2019,Automatique,diesel,Dacia,Duster,5,Non,Très bon,224999,6
340000,2021,Automatique,diesel,BMW,Série 1,5,Oui,Excellent,124999,8
255000,2018,Automatique,diesel,Seat,Ateca,5,Oui,Excellent,114999,8
131000,2019,Manuelle,diesel,Citroen,C3,5,Non,Excellent,32499,7
140000,2020,Manuelle,diesel,Citroen,C3,5,Oui,Excellent,57499,6
172000,2018,Manuelle,diesel,Volkswagen,Caddy,5,Non,Excellent,87499,8
49000,2025,Manuelle,diesel,Ssangyong,Rexton,5,Non,Très bon,324999,10
72000,2006,Manuelle,diesel,Volkswagen,Jetta,5,Non,Très bon,324999,8
280000,2016,Automatique,diesel,BMW,X5,5,Oui,Très bon,184999,8
80000,2010,Manuelle,diesel,Renault,Kangoo,5,Oui,Excellent,2499,10
185000,2014,Manuelle,diesel,Audi,A3,5,Non,Excellent,224999,6
149000,2020,Manuelle,diesel,Citroen,C3,5,Oui,Excellent,82499,6
180000,2015,Automatique,diesel,BMW,Série 3,5,Non,Très bon,114999,8
139000,2021,Manuelle,diesel,Renault,Express,3,Oui,Excellent,144999,6
153000,2015,Automatique,diesel,Volkswagen,Golf 7,5,Non,Excellent,174999,8
120000,2013,Automatique,diesel,Peugeot,508,5,Non,Très bon,164999,9
140000,2014,Manuelle,diesel,Peugeot,2008,5,Non,Excellent,144999,6
268000,2021,Automatique,diesel,Audi,A3,5,Oui,Neuf,87499,6
209999,2011,Automatique,diesel,BMW,Série 7,5,Non,Excellent,144999,12
230000,2016,Manuelle,diesel,Mercedes-Benz,220,5,Non,Très bon,324999,7
74000,2001,Manuelle,diesel,Volkswagen,Golf 4,5,Non,Très bon,424999,8
100000,2013,Manuelle,essence,Ford,Focus,5,Non,Bon,134999,9
17000,1998,Manuelle,diesel,Fiat,Uno,5,Non,Bon,2499,7
112000,2014,Manuelle,diesel,Ford,Fiesta,5,Non,Très bon,144999,6
27000,2002,Manuelle,diesel,Fiat,Palio,5,Non,Correct,12499,7
80000,2000,Manuelle,diesel,Mercedes-Benz,Classe C,5,Non,Très bon,224999,9
195000,2015,Automatique,diesel,Audi,A5,5,Oui,Excellent,144999,8
70000,2007,Manuelle,diesel,Nissan,Pathfinder,5,Non,Bon,274999,10
270000,2014,Automatique,diesel,Toyota,Prado,5,Non,Très bon,324999,12
56000,2011,Manuelle,essence,Kia,Picanto,5,Non,Bon,97499,6
33000,2002,Manuelle,diesel,Fiat,Palio,5,Non,Bon,474999,7
97000,2009,Manuelle,diesel,Volkswagen,Caddy,5,Non,Très bon,324999,8
190000,2021,Manuelle,diesel,Opel,Crossland,5,Oui,Excellent,42499,6
90000,2010,Manuelle,diesel,Alfa Romeo,Giulietta,5,Oui,Bon,224999,7
84000,2019,Manuelle,diesel,Dacia,Dokker,5,Oui,Excellent,52499,6
166000,2020,Automatique,diesel,Dacia,Duster,5,Non,Excellent,174999,6
29500,2007,Manuelle,essence,Chery,QQ,5,Non,Excellent,124999,5
300000,2019,Automatique,diesel,Audi,A4,5,Non,Excellent,52499,8
118000,2018,Manuelle,diesel,Dacia,Logan,5,Oui,Très bon,97499,6
160000,2013,Automatique,diesel,Mini,Cooper,5,Oui,Excellent,42499,8
54000,2014,Manuelle,diesel,Fiat,Doblo,5,Oui,Excellent,174999,7
110000,2011,Manuelle,diesel,Ford,Kuga,5,Non,Très bon,194999,8
118000,2018,Manuelle,diesel,Peugeot,208,5,Non,Excellent,144999,6
145000,2016,Manuelle,diesel,Toyota,Corolla,5,Non,Très bon,174999,5
72000,2007,Manuelle,essence,Honda,CR-V,5,Non,Bon,274999,11
71000,2007,Manuelle,essence,Honda,CR-V,5,Oui,Très bon,224999,11
110000,2023,Manuelle,diesel,Mahindra,XUV 500,5,Non,Excellent,52499,5
440000,2021,Automatique,diesel,Volkswagen,Tiguan,5,Non,Excellent,72499,9
147000,2020,Automatique,diesel,Dacia,Duster,5,Non,Excellent,97499,6
215000,2023,Manuelle,diesel,Peugeot,Rifter,5,Oui,Excellent,104999,6
62000,2009,Manuelle,diesel,Honda,Accord,5,Non,Très bon,324999,8
210000,2021,Automatique,diesel,Renault,Megane,5,Non,Excellent,114999,8
243000,2021,Automatique,diesel,Peugeot,2008,5,Oui,Excellent,62499,6
240000,2024,Automatique,hybride,Toyota,Corolla,5,Oui,Excellent,52499,8
390000,2016,Automatique,diesel,Land Rover,Range Rover Sport,5,Non,Excellent,42499,12
450000,2017,Automatique,diesel,Mercedes-Benz,Classe GLE,5,Non,Excellent,474999,12
210000,2021,Automatique,hybride,Toyota,C-HR,5,Oui,Très bon,77499,5
120000,2010,Automatique,diesel,Mercedes-Benz,Classe C,5,Non,Bon,324999,8
40000,2002,Manuelle,diesel,Nissan,240SX,5,Non,Bon,184999,9
173000,2020,Manuelle,diesel,Peugeot,308,5,Oui,Excellent,62499,6
155000,2013,Manuelle,diesel,Volkswagen,Golf 7,5,Non,Excellent,2499,6
90000,2008,Manuelle,diesel,Audi,A6,5,Non,Très bon,274999,8
80000,2011,Manuelle,essence,Renault,Clio,3,Non,Très bon,92499,11
82000,2010,Manuelle,diesel,Ford,Fiesta,5,Non,Très bon,174999,6
233000,2019,Automatique,diesel,Seat,Ateca,5,Non,Excellent,92499,8
330000,2019,Automatique,diesel,Mercedes-Benz,220,5,Non,Excellent,97499,8
104000,2014,Automatique,diesel,Hyundai,Accent,5,Non,Excellent,144999,6
120000,2018,Manuelle,diesel,Citroen,C-Elysée,5,Oui,Très bon,154999,6
50000,2023,Manuelle,diesel,Volkswagen,Caddy,5,Oui,Excellent,37499,7
150000,2014,Automatique,diesel,Hyundai,ix35,5,Non,Très bon,144999,8
310000,2018,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Très bon,134999,8
31000,2003,Manuelle,essence,Fiat,Palio,5,Non,Très bon,224999,6
94000,2007,Manuelle,diesel,Toyota,RAV 4,5,Non,Excellent,194999,9
310000,2019,Automatique,diesel,Mercedes-Benz,220,5,Oui,Excellent,134999,8
305000,2022,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,67499,6
149000,2023,Manuelle,diesel,Opel,Corsa,5,Oui,Excellent,47499,6
27000,1988,Manuelle,essence,Peugeot,309,5,Non,Très bon,274999,7
165000,2017,Automatique,diesel,Jeep,Grand Cherokee,5,Non,Très bon,194999,12
250000,2016,Automatique,diesel,Mercedes-Benz,Classe C,5,Non,Très bon,164999,8
138000,2014,Automatique,diesel,Hyundai,Santa Fe,5,Non,Excellent,174999,9
143000,2016,Manuelle,diesel,Hyundai,ix35,5,Oui,Excellent,164999,7
410000,2022,Automatique,diesel,Audi,Q5,5,Oui,Excellent,92499,8
118000,2022,Automatique,essence,Dacia,Logan,5,Oui,Excellent,104999,6
450000,2017,Automatique,diesel,Audi,Q7,5,Non,Bon,164999,16
220000,2016,Automatique,diesel,BMW,Série 3,5,Non,Excellent,134999,8
220000,2016,Automatique,diesel,BMW,Série 3,5,Non,Excellent,134999,8
325000,2019,Automatique,diesel,Mercedes-Benz,220,5,Non,Excellent,97499,8
235000,2015,Automatique,diesel,BMW,X5,5,Oui,Excellent,274999,12
185000,2020,Manuelle,diesel,Mitsubishi,L200,3,Oui,Très bon,12499,10
55000,2001,Manuelle,diesel,Ford,Focus,5,Non,Excellent,27499,7
270000,2021,Automatique,diesel,Hyundai,Tucson,5,Non,Neuf,104999,6
100000,2012,Manuelle,diesel,Dacia,Duster,5,Oui,Excellent,114999,7
92000,2019,Manuelle,diesel,Peugeot,Partner,5,Non,Très bon,144999,6
185000,2016,Automatique,diesel,Volkswagen,Passat CC,5,Oui,Excellent,134999,8
22000,1989,Manuelle,essence,Peugeot,205,5,Non,Correct,324999,6
51000,2004,Manuelle,diesel,Peugeot,206,5,Non,Excellent,324999,6
160000,2016,Automatique,diesel,Renault,Talisman,5,Oui,Excellent,72499,6
143000,2020,Manuelle,diesel,Peugeot,208,5,Non,Excellent,67499,6
74000,2014,Manuelle,diesel,Fiat,Punto,5,Oui,Excellent,144999,5
85000,2008,Automatique,diesel,Mini,Cooper,3,Non,Très bon,224999,5
180000,2015,Automatique,diesel,Jeep,Grand Cherokee,5,Oui,Excellent,224999,12
175000,2017,Manuelle,diesel,Volkswagen,Touran,5,Oui,Excellent,57499,8
195000,2014,Automatique,diesel,BMW,Série 5,5,Oui,Très bon,174999,8
150000,2014,Automatique,diesel,Nissan,Qashqai,5,Non,Bon,224999,8
365000,2016,Automatique,diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,174999,9
150000,2015,Manuelle,diesel,Nissan,Qashqai,5,Oui,Excellent,22499,6
330000,2019,Automatique,diesel,Jeep,Wrangler,5,Non,Très bon,124999,11
110000,2014,Manuelle,diesel,Peugeot,508,5,Non,Excellent,154999,6
300000,2016,Automatique,diesel,BMW,X5,5,Oui,Excellent,104999,8
110000,2019,Manuelle,essence,Toyota,Yaris,5,Oui,Très bon,77499,6
166000,2023,Manuelle,diesel,Hyundai,Accent,5,Oui,Excellent,2499,6
117000,2018,Manuelle,diesel,Toyota,Yaris,5,Non,Excellent,77499,6
155000,2020,Automatique,diesel,Hyundai,Accent,5,Non,Excellent,144999,6
169000,2019,Automatique,diesel,Dacia,Duster,5,Non,Excellent,87499,6
310000,2019,Automatique,diesel,BMW,Série 3,5,Oui,Excellent,124999,8
160000,2015,Manuelle,diesel,Hyundai,Santa Fe,5,Oui,Très bon,134999,8
129000,2021,Manuelle,diesel,Dacia,Dokker,5,Oui,Très bon,7499,6
115000,2019,Manuelle,diesel,Dacia,Dokker,5,Oui,Excellent,114999,5
50000,2005,Manuelle,essence,Kia,Sorento,5,Oui,Bon,7499,8
125000,2020,Manuelle,diesel,Dacia,Dokker,3,Non,Très bon,87499,6
190000,2022,Automatique,diesel,Kia,Carens,5,Oui,Très bon,12499,6
73000,2015,Manuelle,diesel,Fiat,Punto,5,Non,Bon,164999,5
289000,2018,Automatique,diesel,Volkswagen,Golf 7,5,Non,Excellent,154999,8
30000,2008,Manuelle,essence,Chevrolet,Optra,5,Non,Bon,154999,9
70000,2018,Manuelle,diesel,Fiat,Punto,5,Non,Bon,164999,5
148000,2022,Manuelle,diesel,Renault,Express,3,Oui,Excellent,42499,6
95000,2020,Manuelle,diesel,Dacia,Logan,5,Non,Excellent,104999,6
110000,2013,Manuelle,diesel,Peugeot,208,5,Non,Très bon,194999,6
152000,2019,Manuelle,diesel,Citroen,C3,5,Non,Très bon,104999,6
170000,2013,Automatique,diesel,Audi,Q5,5,Non,Très bon,22499,12
25000,1999,Manuelle,diesel,Citroen,C15,5,Non,Excellent,27499,7
228000,2021,Automatique,diesel,Kia,Sportage,5,Non,Excellent,97499,8
250000,2000,Automatique,diesel,MG,MG4,5,Oui,Excellent,104999,6
289000,2020,Automatique,diesel,Seat,Ateca,5,Oui,Excellent,72499,8
133000,2013,Automatique,diesel,Mini,Cooper,5,Non,Très bon,164999,8
45000,2008,Automatique,essence,Infiniti,EX35,5,Oui,Excellent,72499,20
130000,2018,Manuelle,diesel,Citroen,C4,5,Oui,Très bon,184999,6
130000,2017,Manuelle,diesel,Renault,Kangoo,5,Non,Très bon,164999,6
98000,2009,Manuelle,diesel,Volkswagen,Passat,5,Non,Bon,224999,8
423000,2019,Automatique,diesel,Mercedes-Benz,220,5,Non,Très bon,154999,9
93000,2014,Manuelle,diesel,Dacia,Dokker,5,Non,Excellent,164999,7
117000,2019,Automatique,diesel,Renault,Clio,5,Non,Excellent,97499,6
72000,2017,Manuelle,diesel,Dacia,Sandero,3,Oui,Excellent,500000,6
285000,2019,Automatique,diesel,Volvo,XC40,5,Oui,Excellent,104999,8
50000,2008,Manuelle,essence,Fiat,Punto,5,Non,Excellent,224999,7
153000,2020,Manuelle,diesel,Dacia,Duster,5,Oui,Très bon,72499,6
310000,2015,Automatique,essence,Mercedes-Benz,Classe CLA,5,Oui,Excellent,82499,11
35000,2001,Manuelle,diesel,Citroen,Xsara,5,Non,Correct,2499,4
16000,1995,Manuelle,diesel,Citroen,ZX,5,Non,Très bon,7499,9
125000,2021,Manuelle,diesel,Hyundai,i20,5,Oui,Excellent,67499,6
87000,2010,Manuelle,essence,BMW,Série 3,5,Oui,Excellent,144999,11
40000,2006,Manuelle,essence,Chevrolet,Optra,5,Non,Très bon,22499,8
218000,2022,Automatique,diesel,Dacia,Duster,5,Oui,Très bon,57499,6
125000,2021,Manuelle,diesel,Hyundai,i20,5,Oui,Excellent,67499,6
195000,2016,Automatique,diesel,BMW,Série 2,5,Oui,Très bon,194999,8
218000,2021,Automatique,hybride,Hyundai,Kona,5,Non,Excellent,47499,9
150000,2011,Automatique,diesel,Volkswagen,Tiguan,5,Non,Très bon,164999,8
280000,2013,Automatique,diesel,BMW,Série 6,5,Oui,Excellent,224999,12
190000,2017,Automatique,diesel,Jaguar,XF,5,Non,Très bon,224999,8
114000,2019,Manuelle,diesel,Renault,Clio,5,Non,Très bon,134999,6
205000,2018,Manuelle,diesel,Nissan,Qashqai,5,Oui,Excellent,57499,6
230000,2019,Automatique,diesel,Kia,Sportage,5,Oui,Excellent,97499,8
135000,2008,Automatique,diesel,Mercedes-Benz,220,5,Non,Très bon,274999,9
65000,1992,Manuelle,diesel,Mercedes-Benz,190,5,Non,Très bon,87499,8
145000,2016,Automatique,diesel,Infiniti,G35,5,Oui,Excellent,124999,12
55000,2004,Manuelle,diesel,Renault,Megane,5,Non,Bon,7499,6
15000,1989,Manuelle,essence,Fiat,Regata,5,Non,Bon,224999,9
90000,2011,Manuelle,diesel,Renault,Scenic,5,Oui,Très bon,27499,7
92000,2011,Manuelle,diesel,Renault,Scenic,5,Oui,Bon,27499,7
28000,1997,Manuelle,essence,Fiat,Uno,5,Non,Bon,22499,5
100000,2009,Automatique,diesel,BMW,X6,5,Non,Très bon,224999,12
175000,2021,Automatique,essence,DFSK,Glory IX5,5,Oui,Excellent,57499,9
103000,2009,Automatique,diesel,Audi,Q5,5,Non,Excellent,224999,12
147000,2021,Automatique,diesel,Renault,Clio,5,Oui,Excellent,87499,6
430000,2019,Automatique,diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,174999,8
78000,2016,Automatique,essence,Fiat,500,3,Oui,Excellent,97499,6
235000,2017,Automatique,diesel,Audi,A3,5,Oui,Très bon,124999,8
55000,2011,Manuelle,essence,Hyundai,i10,5,Oui,Excellent,184999,7
60000,2001,Manuelle,diesel,Volkswagen,Golf 4,5,Non,Très bon,2499,8
60000,2001,Manuelle,diesel,Volkswagen,Golf 4,5,Non,Très bon,224999,8
100000,2009,Manuelle,diesel,Seat,Leon,5,Oui,Bon,22499,8
100000,2009,Manuelle,diesel,Seat,Leon,5,Oui,Bon,22499,8
78000,2009,Automatique,diesel,Hyundai,Tucson,5,Non,Bon,184999,8
190000,2020,Automatique,essence,Nissan,Juke,5,Non,Très bon,97499,6
320000,2018,Automatique,diesel,Jaguar,F-Pace,5,Oui,Excellent,144999,8
195000,2016,Automatique,diesel,Hyundai,Tucson,5,Non,Très bon,124999,7
260000,2022,Automatique,diesel,Peugeot,2008,5,Non,Très bon,32499,6
113000,2019,Manuelle,diesel,Dacia,Dokker,5,Oui,Excellent,104999,5
252000,2019,Automatique,diesel,Fiat,Burstner,5,Oui,Excellent,114999,6
142000,2016,Manuelle,diesel,Opel,Astra,5,Non,Excellent,124999,6
172000,1995,Automatique,diesel,Alfa Romeo,155,5,Non,Excellent,174999,8
180000,2017,Manuelle,diesel,Hyundai,Creta,5,Oui,Excellent,7499,6
130000,2022,Manuelle,diesel,Dacia,Logan,3,Oui,Excellent,134999,6
150000,2022,Manuelle,diesel,Renault,Express,5,Oui,Très bon,124999,9
120000,2005,Automatique,essence,Jaguar,XJ,5,Non,Excellent,154999,21
97000,2010,Manuelle,diesel,Peugeot,Partner,5,Non,Très bon,194999,6
140000,2015,Manuelle,diesel,Hyundai,ix35,5,Oui,Très bon,144999,7
210000,2021,Automatique,hybride,Toyota,C-HR,5,Oui,Très bon,92499,7
115000,2015,Manuelle,diesel,Skoda,Rapid,5,Oui,Très bon,92499,6
60000,2012,Manuelle,essence,Nissan,Micra,5,Non,Bon,174999,7
120300,2020,Manuelle,diesel,Renault,Clio,5,Oui,Très bon,97499,6
270000,2021,Automatique,diesel,Ford,Kuga,5,Non,Très bon,12499,6
123000,2020,Manuelle,diesel,Renault,Clio,5,Oui,Très bon,97499,6
175000,2017,Automatique,diesel,Volkswagen,Passat CC,5,Non,Excellent,184999,8
270000,2018,Automatique,diesel,Land Rover,Range Rover Evoque,5,Non,Excellent,114999,8
120000,2013,Automatique,diesel,Volvo,XC60,5,Non,Bon,194999,8
125000,2020,Manuelle,diesel,Fiat,Tipo,5,Oui,Très bon,104999,5
125000,2020,Manuelle,diesel,Fiat,Tipo,5,Oui,Très bon,104999,5
255000,2017,Automatique,diesel,Audi,A3,5,Non,Excellent,77499,8
120000,2014,Manuelle,essence,Volkswagen,Golf 7,5,Non,Excellent,27499,8
249000,2024,Manuelle,diesel,Opel,Mokka,5,Non,Très bon,27499,6
32000,2003,Manuelle,essence,Fiat,Palio,5,Non,Très bon,174999,6
168000,2014,Manuelle,diesel,Volkswagen,Passat CC,5,Non,Très bon,194999,8
340000,2017,Automatique,diesel,Volkswagen,Tiguan,5,Non,Très bon,164999,8
135000,2012,Manuelle,diesel,Volkswagen,Passat,5,Non,Très bon,194999,8
150000,2019,Manuelle,essence,Volkswagen,Polo,5,Oui,Excellent,17499,6
150000,2019,Manuelle,essence,Volkswagen,Polo,5,Oui,Excellent,17499,6
37000,1998,Manuelle,essence,Daewoo,Lacetti,5,Non,Bon,374999,9
37000,1998,Manuelle,essence,Daewoo,Korando,5,Non,Bon,274999,9
53000,2001,Manuelle,diesel,Renault,Megane,5,Non,Excellent,324999,7
133000,2020,Manuelle,diesel,Ford,Fiesta,5,Oui,Excellent,42499,6
116000,2018,Manuelle,diesel,Dacia,Sandero,5,Oui,Très bon,92499,6
76000,2018,Manuelle,essence,Fiat,Panda,5,Non,Excellent,114999,7
210000,2022,Manuelle,diesel,Dacia,Duster,5,Oui,Excellent,52499,6
92000,2009,Manuelle,diesel,Ford,Focus,5,Non,Très bon,144999,7
350000,2019,Automatique,diesel,Mercedes-Benz,220,5,Non,Très bon,144999,8
82000,2012,Manuelle,essence,Ford,Fiesta,5,Oui,Très bon,92499,7
56000,2012,Manuelle,essence,Renault,Twingo,3,Non,Très bon,12499,7
42000,2009,Manuelle,diesel,Ssangyong,Kyron,3,Non,Correct,274999,8
120000,2008,Automatique,essence,BMW,Série 7,5,Non,Correct,224999,23
225000,2020,Automatique,diesel,Citroen,C5,5,Oui,Excellent,97499,8
45000,2009,Manuelle,essence,Mazda,Mazda 6,5,Non,Très bon,27499,11
49000,2002,Manuelle,diesel,Peugeot,206,5,Non,Très bon,324999,7
130000,2011,Automatique,diesel,Hyundai,ix35,5,Non,Bon,22499,8
260000,2018,Automatique,diesel,Renault,Koleos,5,Non,Excellent,174999,8
43000,2001,Manuelle,essence,Mercedes-Benz,Classe CLA,5,Non,Très bon,17499,7
178000,2013,Automatique,diesel,Land Rover,Range Rover Evoque,5,Oui,Très bon,184999,9
183000,2018,Manuelle,diesel,Volkswagen,Golf 7,5,Oui,Neuf,194999,6
230000,2014,Automatique,diesel,BMW,X5,5,Non,Très bon,164999,12
145000,2018,Automatique,diesel,Fiat,Tipo,5,Non,Très bon,87499,6
42000,2003,Manuelle,diesel,Toyota,Corolla,5,Oui,Très bon,42499,8
229000,2014,Automatique,diesel,Audi,Q5,5,Non,Excellent,134999,8
85000,2006,Manuelle,diesel,Toyota,RAV 4,5,Non,Très bon,224999,8
150000,2018,Manuelle,diesel,Nissan,Juke,5,Oui,Très bon,57499,6
52000,2004,Manuelle,diesel,Toyota,Corolla,5,Non,Bon,324999,8
240000,2022,Automatique,diesel,Renault,Megane,5,Oui,Excellent,62499,6
319000,2022,Automatique,diesel,Hyundai,Tucson,5,Oui,Excellent,37499,6
198000,2019,Automatique,diesel,Jeep,Renegade,5,Non,Très bon,87499,6
23000,1999,Manuelle,essence,Rover,Serie 400,5,Non,Bon,174999,9
160000,2021,Manuelle,diesel,Renault,Fuego,5,Non,Excellent,12499,7
160000,2021,Manuelle,diesel,Renault,Fuego,5,Non,Excellent,12499,7
229000,2021,Automatique,diesel,Skoda,Octavia,5,Oui,Très bon,82499,7
158000,2018,Automatique,diesel,Dacia,Duster,5,Non,Excellent,97499,6
112000,2017,Automatique,diesel,Renault,Clio,5,Non,Très bon,134999,6
225000,2015,Automatique,diesel,BMW,X3,5,Non,Excellent,154999,8
170000,2019,Manuelle,diesel,Hyundai,H-100,3,Non,Excellent,324999,9
320000,2020,Automatique,diesel,Land Rover,Discovery Sport,5,Oui,Excellent,114999,8
385000,2019,Automatique,diesel,Mercedes-Benz,Classe CLA,5,Oui,Excellent,57499,8
145000,2022,Manuelle,diesel,Renault,Clio,5,Oui,Excellent,12499,6
250000,2023,Automatique,essence,MG,MG HS,5,Oui,Excellent,17499,8
205000,2017,Automatique,diesel,Land Rover,Range Rover Evoque,5,Oui,Très bon,174999,8
112000,2013,Automatique,diesel,Hyundai,i30,5,Non,Excellent,17499,6
220000,2013,Automatique,diesel,Porsche,Cayenne,5,Non,Excellent,164999,12
48000,2005,Manuelle,essence,Volkswagen,Polo,5,Non,Très bon,174999,6
290000,2018,Automatique,diesel,Mercedes-Benz,220,5,Non,Très bon,194999,8
205000,2021,Manuelle,diesel,Renault,Captur,5,Oui,Neuf,57499,6
159000,2016,Automatique,diesel,Jeep,Cherokee,5,Non,Excellent,134999,8
52000,2004,Manuelle,diesel,Toyota,Corolla,5,Non,Bon,324999,8
175000,2016,Automatique,diesel,Volkswagen,Touareg,5,Oui,Excellent,274999,12
92000,2008,Automatique,diesel,Volkswagen,Golf 5,5,Non,Bon,274999,8
85000,2013,Manuelle,essence,Volkswagen,Polo,5,Non,Excellent,124999,7
